0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221
0.0,1.0,0.0,15.0,76.0,133.0,240.0,374.0,717.0,1070.0,1663.0,1685.0,1292.0,1131.0,743.0,652.0,631.0,571.0,534.0,459.0,429.0,436.0,398.0,412.0,372.0,418.0,451.0,441.0,426.0,444.0,389.0,445.0,483.0,499.0,384.0,415.0,440.0,444.0,475.0,410.0,504.0,461.0,482.0,491.0,525.0,412.0,529.0,499.0,466.0,556.0,623.0,592.0,635.0,608.0,597.0,516.0,431.0,432.0,379.0,366.0,387.0,326.0,266.0,235.0,204.0,231.0,233.0,166.0,175.0,110.0,91.0,76.0,33.0,0.0,0.0,1.0,0.0,15.0,76.0,133.0,240.0,374.0,717.0,1070.0,1663.0,1685.0,1292.0,1131.0,743.0,652.0,631.0,571.0,534.0,459.0,429.0,436.0,398.0,412.0,372.0,418.0,451.0,441.0,426.0,444.0,389.0,445.0,483.0,499.0,384.0,415.0,440.0,444.0,475.0,410.0,504.0,461.0,482.0,491.0,525.0,412.0,529.0,499.0,466.0,556.0,623.0,592.0,635.0,608.0,597.0,516.0,431.0,432.0,379.0,366.0,387.0,326.0,266.0,235.0,204.0,231.0,233.0,166.0,175.0,110.0,91.0,76.0,33.0,0.0,0.0,1.0,0.0,15.0,76.0,133.0,240.0,374.0,717.0,1070.0,1663.0,1685.0,1292.0,1131.0,743.0,652.0,631.0,571.0,534.0,459.0,429.0,436.0,398.0,412.0,372.0,418.0,451.0,441.0,426.0,444.0,389.0,445.0,483.0,499.0,384.0,415.0,440.0,444.0,475.0,410.0,504.0,461.0,482.0,491.0,525.0,412.0,529.0,499.0,466.0,556.0,623.0,592.0,635.0,608.0,597.0,516.0,431.0,432.0,379.0,366.0,387.0,326.0,266.0,235.0,204.0,231.0,233.0,166.0,175.0,110.0,91.0,76.0,33.0,0.0
0.0,1.0,0.0,6.0,17.0,58.0,102.0,169.0,239.0,455.0,622.0,887.0,590.0,654.0,363.0,262.0,199.0,177.0,184.0,132.0,138.0,122.0,151.0,159.0,132.0,146.0,127.0,134.0,137.0,117.0,118.0,112.0,142.0,172.0,149.0,143.0,153.0,136.0,129.0,139.0,112.0,152.0,134.0,117.0,178.0,154.0,143.0,175.0,173.0,205.0,230.0,270.0,305.0,290.0,226.0,169.0,187.0,151.0,137.0,109.0,114.0,82.0,96.0,84.0,57.0,73.0,77.0,39.0,46.0,48.0,34.0,27.0,11.0,5.0,0.0,1.0,0.0,6.0,17.0,58.0,102.0,169.0,239.0,455.0,622.0,887.0,590.0,654.0,363.0,262.0,199.0,177.0,184.0,132.0,138.0,122.0,151.0,159.0,132.0,146.0,127.0,134.0,137.0,117.0,118.0,112.0,142.0,172.0,149.0,143.0,153.0,136.0,129.0,139.0,112.0,152.0,134.0,117.0,178.0,154.0,143.0,175.0,173.0,205.0,230.0,270.0,305.0,290.0,226.0,169.0,187.0,151.0,137.0,109.0,114.0,82.0,96.0,84.0,57.0,73.0,77.0,39.0,46.0,48.0,34.0,27.0,11.0,5.0,0.0,1.0,0.0,6.0,17.0,58.0,102.0,169.0,239.0,455.0,622.0,887.0,590.0,654.0,363.0,262.0,199.0,177.0,184.0,132.0,138.0,122.0,151.0,159.0,132.0,146.0,127.0,134.0,137.0,117.0,118.0,112.0,142.0,172.0,149.0,143.0,153.0,136.0,129.0,139.0,112.0,152.0,134.0,117.0,178.0,154.0,143.0,175.0,173.0,205.0,230.0,270.0,305.0,290.0,226.0,169.0,187.0,151.0,137.0,109.0,114.0,82.0,96.0,84.0,57.0,73.0,77.0,39.0,46.0,48.0,34.0,27.0,11.0,5.0
0.0,7.0,1.0,9.0,88.0,256.0,388.0,769.0,1467.0,2064.0,1801.0,1504.0,1056.0,922.0,839.0,804.0,767.0,763.0,631.0,631.0,693.0,624.0,640.0,597.0,611.0,480.0,452.0,456.0,516.0,505.0,432.0,511.0,485.0,589.0,554.0,489.0,453.0,458.0,459.0,441.0,353.0,316.0,251.0,320.0,293.0,221.0,222.0,201.0,190.0,177.0,202.0,208.0,211.0,184.0,152.0,147.0,169.0,154.0,114.0,85.0,102.0,79.0,89.0,92.0,107.0,84.0,51.0,55.0,60.0,30.0,46.0,24.0,13.0,3.0,0.0,7.0,1.0,9.0,88.0,256.0,388.0,769.0,1467.0,2064.0,1801.0,1504.0,1056.0,922.0,839.0,804.0,767.0,763.0,631.0,631.0,693.0,624.0,640.0,597.0,611.0,480.0,452.0,456.0,516.0,505.0,432.0,511.0,485.0,589.0,554.0,489.0,453.0,458.0,459.0,441.0,353.0,316.0,251.0,320.0,293.0,221.0,222.0,201.0,190.0,177.0,202.0,208.0,211.0,184.0,152.0,147.0,169.0,154.0,114.0,85.0,102.0,79.0,89.0,92.0,107.0,84.0,51.0,55.0,60.0,30.0,46.0,24.0,13.0,3.0,0.0,7.0,1.0,9.0,88.0,256.0,388.0,769.0,1467.0,2064.0,1801.0,1504.0,1056.0,922.0,839.0,804.0,767.0,763.0,631.0,631.0,693.0,624.0,640.0,597.0,611.0,480.0,452.0,456.0,516.0,505.0,432.0,511.0,485.0,589.0,554.0,489.0,453.0,458.0,459.0,441.0,353.0,316.0,251.0,320.0,293.0,221.0,222.0,201.0,190.0,177.0,202.0,208.0,211.0,184.0,152.0,147.0,169.0,154.0,114.0,85.0,102.0,79.0,89.0,92.0,107.0,84.0,51.0,55.0,60.0,30.0,46.0,24.0,13.0,3.0
0.0,3.0,0.0,6.0,79.0,102.0,192.0,300.0,554.0,561.0,784.0,1085.0,934.0,818.0,582.0,576.0,464.0,494.0,439.0,375.0,345.0,393.0,351.0,335.0,349.0,325.0,330.0,332.0,317.0,325.0,315.0,322.0,327.0,411.0,361.0,367.0,409.0,349.0,308.0,300.0,336.0,333.0,352.0,331.0,349.0,286.0,337.0,332.0,385.0,427.0,453.0,512.0,615.0,552.0,458.0,403.0,394.0,282.0,253.0,256.0,279.0,182.0,217.0,155.0,231.0,203.0,161.0,161.0,145.0,147.0,75.0,59.0,48.0,11.0,0.0,3.0,0.0,6.0,79.0,102.0,192.0,300.0,554.0,561.0,784.0,1085.0,934.0,818.0,582.0,576.0,464.0,494.0,439.0,375.0,345.0,393.0,351.0,335.0,349.0,325.0,330.0,332.0,317.0,325.0,315.0,322.0,327.0,411.0,361.0,367.0,409.0,349.0,308.0,300.0,336.0,333.0,352.0,331.0,349.0,286.0,337.0,332.0,385.0,427.0,453.0,512.0,615.0,552.0,458.0,403.0,394.0,282.0,253.0,256.0,279.0,182.0,217.0,155.0,231.0,203.0,161.0,161.0,145.0,147.0,75.0,59.0,48.0,11.0,0.0,3.0,0.0,6.0,79.0,102.0,192.0,300.0,554.0,561.0,784.0,1085.0,934.0,818.0,582.0,576.0,464.0,494.0,439.0,375.0,345.0,393.0,351.0,335.0,349.0,325.0,330.0,332.0,317.0,325.0,315.0,322.0,327.0,411.0,361.0,367.0,409.0,349.0,308.0,300.0,336.0,333.0,352.0,331.0,349.0,286.0,337.0,332.0,385.0,427.0,453.0,512.0,615.0,552.0,458.0,403.0,394.0,282.0,253.0,256.0,279.0,182.0,217.0,155.0,231.0,203.0,161.0,161.0,145.0,147.0,75.0,59.0,48.0,11.0
0.0,1.0,0.0,4.0,11.0,111.0,200.0,264.0,375.0,444.0,231.0,172.0,137.0,143.0,105.0,103.0,88.0,81.0,92.0,85.0,84.0,71.0,84.0,85.0,84.0,77.0,67.0,86.0,90.0,85.0,78.0,85.0,96.0,139.0,100.0,89.0,74.0,92.0,89.0,99.0,100.0,110.0,88.0,98.0,83.0,119.0,136.0,144.0,177.0,217.0,262.0,299.0,377.0,296.0,274.0,214.0,184.0,145.0,139.0,129.0,112.0,106.0,86.0,137.0,72.0,87.0,92.0,61.0,64.0,52.0,48.0,28.0,16.0,10.0,0.0,1.0,0.0,4.0,11.0,111.0,200.0,264.0,375.0,444.0,231.0,172.0,137.0,143.0,105.0,103.0,88.0,81.0,92.0,85.0,84.0,71.0,84.0,85.0,84.0,77.0,67.0,86.0,90.0,85.0,78.0,85.0,96.0,139.0,100.0,89.0,74.0,92.0,89.0,99.0,100.0,110.0,88.0,98.0,83.0,119.0,136.0,144.0,177.0,217.0,262.0,299.0,377.0,296.0,274.0,214.0,184.0,145.0,139.0,129.0,112.0,106.0,86.0,137.0,72.0,87.0,92.0,61.0,64.0,52.0,48.0,28.0,16.0,10.0,0.0,1.0,0.0,4.0,11.0,111.0,200.0,264.0,375.0,444.0,231.0,172.0,137.0,143.0,105.0,103.0,88.0,81.0,92.0,85.0,84.0,71.0,84.0,85.0,84.0,77.0,67.0,86.0,90.0,85.0,78.0,85.0,96.0,139.0,100.0,89.0,74.0,92.0,89.0,99.0,100.0,110.0,88.0,98.0,83.0,119.0,136.0,144.0,177.0,217.0,262.0,299.0,377.0,296.0,274.0,214.0,184.0,145.0,139.0,129.0,112.0,106.0,86.0,137.0,72.0,87.0,92.0,61.0,64.0,52.0,48.0,28.0,16.0,10.0
0.0,1.0,0.0,0.0,2.0,27.0,51.0,71.0,130.0,125.0,132.0,128.0,139.0,135.0,89.0,108.0,64.0,81.0,73.0,59.0,79.0,69.0,60.0,72.0,78.0,64.0,85.0,98.0,86.0,86.0,74.0,83.0,86.0,78.0,108.0,113.0,100.0,100.0,101.0,119.0,116.0,115.0,106.0,150.0,170.0,167.0,156.0,192.0,231.0,333.0,391.0,494.0,527.0,494.0,432.0,327.0,324.0,237.0,208.0,206.0,156.0,188.0,157.0,114.0,170.0,119.0,104.0,169.0,140.0,106.0,68.0,78.0,28.0,14.0,0.0,1.0,0.0,0.0,2.0,27.0,51.0,71.0,130.0,125.0,132.0,128.0,139.0,135.0,89.0,108.0,64.0,81.0,73.0,59.0,79.0,69.0,60.0,72.0,78.0,64.0,85.0,98.0,86.0,86.0,74.0,83.0,86.0,78.0,108.0,113.0,100.0,100.0,101.0,119.0,116.0,115.0,106.0,150.0,170.0,167.0,156.0,192.0,231.0,333.0,391.0,494.0,527.0,494.0,432.0,327.0,324.0,237.0,208.0,206.0,156.0,188.0,157.0,114.0,170.0,119.0,104.0,169.0,140.0,106.0,68.0,78.0,28.0,14.0,0.0,1.0,0.0,0.0,2.0,27.0,51.0,71.0,130.0,125.0,132.0,128.0,139.0,135.0,89.0,108.0,64.0,81.0,73.0,59.0,79.0,69.0,60.0,72.0,78.0,64.0,85.0,98.0,86.0,86.0,74.0,83.0,86.0,78.0,108.0,113.0,100.0,100.0,101.0,119.0,116.0,115.0,106.0,150.0,170.0,167.0,156.0,192.0,231.0,333.0,391.0,494.0,527.0,494.0,432.0,327.0,324.0,237.0,208.0,206.0,156.0,188.0,157.0,114.0,170.0,119.0,104.0,169.0,140.0,106.0,68.0,78.0,28.0,14.0
1.0,0.0,0.0,0.0,4.0,35.0,53.0,69.0,91.0,120.0,125.0,91.0,123.0,106.0,93.0,103.0,58.0,88.0,53.0,58.0,70.0,76.0,67.0,81.0,63.0,93.0,71.0,74.0,69.0,80.0,78.0,73.0,66.0,70.0,70.0,60.0,79.0,74.0,86.0,61.0,103.0,98.0,90.0,98.0,116.0,162.0,176.0,158.0,226.0,315.0,396.0,503.0,579.0,465.0,469.0,385.0,298.0,255.0,211.0,190.0,140.0,135.0,135.0,124.0,110.0,135.0,114.0,93.0,78.0,117.0,42.0,30.0,37.0,6.0,1.0,0.0,0.0,0.0,4.0,35.0,53.0,69.0,91.0,120.0,125.0,91.0,123.0,106.0,93.0,103.0,58.0,88.0,53.0,58.0,70.0,76.0,67.0,81.0,63.0,93.0,71.0,74.0,69.0,80.0,78.0,73.0,66.0,70.0,70.0,60.0,79.0,74.0,86.0,61.0,103.0,98.0,90.0,98.0,116.0,162.0,176.0,158.0,226.0,315.0,396.0,503.0,579.0,465.0,469.0,385.0,298.0,255.0,211.0,190.0,140.0,135.0,135.0,124.0,110.0,135.0,114.0,93.0,78.0,117.0,42.0,30.0,37.0,6.0,1.0,0.0,0.0,0.0,4.0,35.0,53.0,69.0,91.0,120.0,125.0,91.0,123.0,106.0,93.0,103.0,58.0,88.0,53.0,58.0,70.0,76.0,67.0,81.0,63.0,93.0,71.0,74.0,69.0,80.0,78.0,73.0,66.0,70.0,70.0,60.0,79.0,74.0,86.0,61.0,103.0,98.0,90.0,98.0,116.0,162.0,176.0,158.0,226.0,315.0,396.0,503.0,579.0,465.0,469.0,385.0,298.0,255.0,211.0,190.0,140.0,135.0,135.0,124.0,110.0,135.0,114.0,93.0,78.0,117.0,42.0,30.0,37.0,6.0
0.0,1.0,0.0,0.0,0.0,61.0,171.0,151.0,168.0,202.0,203.0,227.0,260.0,253.0,182.0,169.0,143.0,134.0,112.0,141.0,111.0,116.0,126.0,133.0,125.0,127.0,146.0,135.0,135.0,117.0,113.0,118.0,127.0,121.0,132.0,152.0,176.0,116.0,131.0,166.0,165.0,142.0,189.0,198.0,252.0,206.0,230.0,258.0,276.0,333.0,474.0,620.0,710.0,659.0,611.0,492.0,370.0,301.0,274.0,220.0,189.0,191.0,172.0,207.0,153.0,159.0,147.0,175.0,115.0,125.0,137.0,56.0,39.0,25.0,0.0,1.0,0.0,0.0,0.0,61.0,171.0,151.0,168.0,202.0,203.0,227.0,260.0,253.0,182.0,169.0,143.0,134.0,112.0,141.0,111.0,116.0,126.0,133.0,125.0,127.0,146.0,135.0,135.0,117.0,113.0,118.0,127.0,121.0,132.0,152.0,176.0,116.0,131.0,166.0,165.0,142.0,189.0,198.0,252.0,206.0,230.0,258.0,276.0,333.0,474.0,620.0,710.0,659.0,611.0,492.0,370.0,301.0,274.0,220.0,189.0,191.0,172.0,207.0,153.0,159.0,147.0,175.0,115.0,125.0,137.0,56.0,39.0,25.0,0.0,1.0,0.0,0.0,0.0,61.0,171.0,151.0,168.0,202.0,203.0,227.0,260.0,253.0,182.0,169.0,143.0,134.0,112.0,141.0,111.0,116.0,126.0,133.0,125.0,127.0,146.0,135.0,135.0,117.0,113.0,118.0,127.0,121.0,132.0,152.0,176.0,116.0,131.0,166.0,165.0,142.0,189.0,198.0,252.0,206.0,230.0,258.0,276.0,333.0,474.0,620.0,710.0,659.0,611.0,492.0,370.0,301.0,274.0,220.0,189.0,191.0,172.0,207.0,153.0,159.0,147.0,175.0,115.0,125.0,137.0,56.0,39.0,25.0
0.0,1.0,1.0,0.0,3.0,156.0,354.0,413.0,514.0,575.0,585.0,561.0,518.0,455.0,489.0,485.0,463.0,410.0,409.0,407.0,431.0,440.0,433.0,425.0,388.0,353.0,307.0,342.0,305.0,363.0,401.0,361.0,384.0,439.0,423.0,376.0,367.0,352.0,376.0,401.0,442.0,422.0,407.0,392.0,405.0,432.0,445.0,468.0,490.0,546.0,612.0,659.0,758.0,720.0,594.0,517.0,402.0,392.0,318.0,276.0,220.0,215.0,223.0,178.0,224.0,247.0,209.0,159.0,212.0,136.0,121.0,112.0,59.0,30.0,0.0,1.0,1.0,0.0,3.0,156.0,354.0,413.0,514.0,575.0,585.0,561.0,518.0,455.0,489.0,485.0,463.0,410.0,409.0,407.0,431.0,440.0,433.0,425.0,388.0,353.0,307.0,342.0,305.0,363.0,401.0,361.0,384.0,439.0,423.0,376.0,367.0,352.0,376.0,401.0,442.0,422.0,407.0,392.0,405.0,432.0,445.0,468.0,490.0,546.0,612.0,659.0,758.0,720.0,594.0,517.0,402.0,392.0,318.0,276.0,220.0,215.0,223.0,178.0,224.0,247.0,209.0,159.0,212.0,136.0,121.0,112.0,59.0,30.0,0.0,1.0,1.0,0.0,3.0,156.0,354.0,413.0,514.0,575.0,585.0,561.0,518.0,455.0,489.0,485.0,463.0,410.0,409.0,407.0,431.0,440.0,433.0,425.0,388.0,353.0,307.0,342.0,305.0,363.0,401.0,361.0,384.0,439.0,423.0,376.0,367.0,352.0,376.0,401.0,442.0,422.0,407.0,392.0,405.0,432.0,445.0,468.0,490.0,546.0,612.0,659.0,758.0,720.0,594.0,517.0,402.0,392.0,318.0,276.0,220.0,215.0,223.0,178.0,224.0,247.0,209.0,159.0,212.0,136.0,121.0,112.0,59.0,30.0
0.0,3.0,1.0,2.0,0.0,260.0,748.0,818.0,827.0,904.0,996.0,841.0,908.0,907.0,889.0,897.0,841.0,677.0,760.0,655.0,656.0,647.0,560.0,655.0,641.0,773.0,645.0,801.0,740.0,824.0,864.0,824.0,756.0,724.0,680.0,847.0,772.0,753.0,671.0,673.0,677.0,564.0,633.0,674.0,694.0,718.0,640.0,689.0,672.0,643.0,616.0,637.0,633.0,504.0,498.0,408.0,418.0,395.0,311.0,272.0,136.0,125.0,98.0,100.0,70.0,77.0,93.0,89.0,57.0,53.0,65.0,27.0,25.0,19.0,0.0,3.0,1.0,2.0,0.0,260.0,748.0,818.0,827.0,904.0,996.0,841.0,908.0,907.0,889.0,897.0,841.0,677.0,760.0,655.0,656.0,647.0,560.0,655.0,641.0,773.0,645.0,801.0,740.0,824.0,864.0,824.0,756.0,724.0,680.0,847.0,772.0,753.0,671.0,673.0,677.0,564.0,633.0,674.0,694.0,718.0,640.0,689.0,672.0,643.0,616.0,637.0,633.0,504.0,498.0,408.0,418.0,395.0,311.0,272.0,136.0,125.0,98.0,100.0,70.0,77.0,93.0,89.0,57.0,53.0,65.0,27.0,25.0,19.0,0.0,3.0,1.0,2.0,0.0,260.0,748.0,818.0,827.0,904.0,996.0,841.0,908.0,907.0,889.0,897.0,841.0,677.0,760.0,655.0,656.0,647.0,560.0,655.0,641.0,773.0,645.0,801.0,740.0,824.0,864.0,824.0,756.0,724.0,680.0,847.0,772.0,753.0,671.0,673.0,677.0,564.0,633.0,674.0,694.0,718.0,640.0,689.0,672.0,643.0,616.0,637.0,633.0,504.0,498.0,408.0,418.0,395.0,311.0,272.0,136.0,125.0,98.0,100.0,70.0,77.0,93.0,89.0,57.0,53.0,65.0,27.0,25.0,19.0
0.0,0.0,2.0,1.0,1.0,22.0,46.0,84.0,141.0,224.0,352.0,399.0,305.0,207.0,151.0,108.0,100.0,63.0,92.0,81.0,109.0,80.0,114.0,79.0,92.0,115.0,94.0,88.0,125.0,99.0,92.0,81.0,125.0,73.0,67.0,82.0,88.0,104.0,92.0,80.0,109.0,88.0,103.0,107.0,138.0,122.0,122.0,187.0,162.0,164.0,254.0,244.0,287.0,327.0,307.0,235.0,241.0,233.0,179.0,136.0,163.0,123.0,175.0,123.0,124.0,168.0,88.0,132.0,118.0,90.0,47.0,48.0,17.0,22.0,0.0,0.0,2.0,1.0,1.0,22.0,46.0,84.0,141.0,224.0,352.0,399.0,305.0,207.0,151.0,108.0,100.0,63.0,92.0,81.0,109.0,80.0,114.0,79.0,92.0,115.0,94.0,88.0,125.0,99.0,92.0,81.0,125.0,73.0,67.0,82.0,88.0,104.0,92.0,80.0,109.0,88.0,103.0,107.0,138.0,122.0,122.0,187.0,162.0,164.0,254.0,244.0,287.0,327.0,307.0,235.0,241.0,233.0,179.0,136.0,163.0,123.0,175.0,123.0,124.0,168.0,88.0,132.0,118.0,90.0,47.0,48.0,17.0,22.0,0.0,0.0,2.0,1.0,1.0,22.0,46.0,84.0,141.0,224.0,352.0,399.0,305.0,207.0,151.0,108.0,100.0,63.0,92.0,81.0,109.0,80.0,114.0,79.0,92.0,115.0,94.0,88.0,125.0,99.0,92.0,81.0,125.0,73.0,67.0,82.0,88.0,104.0,92.0,80.0,109.0,88.0,103.0,107.0,138.0,122.0,122.0,187.0,162.0,164.0,254.0,244.0,287.0,327.0,307.0,235.0,241.0,233.0,179.0,136.0,163.0,123.0,175.0,123.0,124.0,168.0,88.0,132.0,118.0,90.0,47.0,48.0,17.0,22.0
0.0,0.0,3.0,2.0,5.0,108.0,189.0,273.0,345.0,489.0,564.0,590.0,502.0,575.0,283.0,314.0,261.0,178.0,224.0,178.0,231.0,210.0,225.0,216.0,218.0,188.0,195.0,205.0,227.0,219.0,266.0,212.0,202.0,255.0,232.0,253.0,175.0,217.0,245.0,256.0,248.0,299.0,288.0,285.0,299.0,322.0,296.0,374.0,354.0,389.0,459.0,494.0,562.0,537.0,553.0,447.0,392.0,357.0,296.0,284.0,222.0,216.0,222.0,196.0,177.0,166.0,192.0,109.0,187.0,119.0,117.0,72.0,61.0,10.0,0.0,0.0,3.0,2.0,5.0,108.0,189.0,273.0,345.0,489.0,564.0,590.0,502.0,575.0,283.0,314.0,261.0,178.0,224.0,178.0,231.0,210.0,225.0,216.0,218.0,188.0,195.0,205.0,227.0,219.0,266.0,212.0,202.0,255.0,232.0,253.0,175.0,217.0,245.0,256.0,248.0,299.0,288.0,285.0,299.0,322.0,296.0,374.0,354.0,389.0,459.0,494.0,562.0,537.0,553.0,447.0,392.0,357.0,296.0,284.0,222.0,216.0,222.0,196.0,177.0,166.0,192.0,109.0,187.0,119.0,117.0,72.0,61.0,10.0,0.0,0.0,3.0,2.0,5.0,108.0,189.0,273.0,345.0,489.0,564.0,590.0,502.0,575.0,283.0,314.0,261.0,178.0,224.0,178.0,231.0,210.0,225.0,216.0,218.0,188.0,195.0,205.0,227.0,219.0,266.0,212.0,202.0,255.0,232.0,253.0,175.0,217.0,245.0,256.0,248.0,299.0,288.0,285.0,299.0,322.0,296.0,374.0,354.0,389.0,459.0,494.0,562.0,537.0,553.0,447.0,392.0,357.0,296.0,284.0,222.0,216.0,222.0,196.0,177.0,166.0,192.0,109.0,187.0,119.0,117.0,72.0,61.0,10.0
0.0,0.0,1.0,1.0,3.0,93.0,105.0,299.0,438.0,501.0,785.0,839.0,973.0,855.0,550.0,476.0,343.0,291.0,273.0,290.0,237.0,285.0,250.0,242.0,247.0,291.0,228.0,198.0,258.0,257.0,224.0,274.0,302.0,283.0,302.0,299.0,325.0,271.0,325.0,294.0,303.0,317.0,260.0,307.0,341.0,377.0,345.0,346.0,424.0,515.0,530.0,622.0,691.0,647.0,637.0,456.0,385.0,315.0,267.0,212.0,198.0,175.0,163.0,170.0,193.0,182.0,148.0,159.0,131.0,103.0,62.0,61.0,29.0,12.0,0.0,0.0,1.0,1.0,3.0,93.0,105.0,299.0,438.0,501.0,785.0,839.0,973.0,855.0,550.0,476.0,343.0,291.0,273.0,290.0,237.0,285.0,250.0,242.0,247.0,291.0,228.0,198.0,258.0,257.0,224.0,274.0,302.0,283.0,302.0,299.0,325.0,271.0,325.0,294.0,303.0,317.0,260.0,307.0,341.0,377.0,345.0,346.0,424.0,515.0,530.0,622.0,691.0,647.0,637.0,456.0,385.0,315.0,267.0,212.0,198.0,175.0,163.0,170.0,193.0,182.0,148.0,159.0,131.0,103.0,62.0,61.0,29.0,12.0,0.0,0.0,1.0,1.0,3.0,93.0,105.0,299.0,438.0,501.0,785.0,839.0,973.0,855.0,550.0,476.0,343.0,291.0,273.0,290.0,237.0,285.0,250.0,242.0,247.0,291.0,228.0,198.0,258.0,257.0,224.0,274.0,302.0,283.0,302.0,299.0,325.0,271.0,325.0,294.0,303.0,317.0,260.0,307.0,341.0,377.0,345.0,346.0,424.0,515.0,530.0,622.0,691.0,647.0,637.0,456.0,385.0,315.0,267.0,212.0,198.0,175.0,163.0,170.0,193.0,182.0,148.0,159.0,131.0,103.0,62.0,61.0,29.0,12.0
0.0,1.0,1.0,2.0,8.0,92.0,237.0,223.0,414.0,492.0,645.0,965.0,939.0,698.0,597.0,415.0,365.0,366.0,336.0,325.0,250.0,351.0,286.0,315.0,343.0,309.0,287.0,252.0,275.0,263.0,300.0,319.0,308.0,392.0,346.0,373.0,382.0,321.0,296.0,350.0,326.0,393.0,354.0,392.0,453.0,512.0,454.0,526.0,516.0,646.0,693.0,886.0,844.0,966.0,787.0,621.0,642.0,436.0,438.0,345.0,333.0,351.0,281.0,247.0,250.0,321.0,293.0,161.0,217.0,184.0,114.0,95.0,42.0,36.0,0.0,1.0,1.0,2.0,8.0,92.0,237.0,223.0,414.0,492.0,645.0,965.0,939.0,698.0,597.0,415.0,365.0,366.0,336.0,325.0,250.0,351.0,286.0,315.0,343.0,309.0,287.0,252.0,275.0,263.0,300.0,319.0,308.0,392.0,346.0,373.0,382.0,321.0,296.0,350.0,326.0,393.0,354.0,392.0,453.0,512.0,454.0,526.0,516.0,646.0,693.0,886.0,844.0,966.0,787.0,621.0,642.0,436.0,438.0,345.0,333.0,351.0,281.0,247.0,250.0,321.0,293.0,161.0,217.0,184.0,114.0,95.0,42.0,36.0,0.0,1.0,1.0,2.0,8.0,92.0,237.0,223.0,414.0,492.0,645.0,965.0,939.0,698.0,597.0,415.0,365.0,366.0,336.0,325.0,250.0,351.0,286.0,315.0,343.0,309.0,287.0,252.0,275.0,263.0,300.0,319.0,308.0,392.0,346.0,373.0,382.0,321.0,296.0,350.0,326.0,393.0,354.0,392.0,453.0,512.0,454.0,526.0,516.0,646.0,693.0,886.0,844.0,966.0,787.0,621.0,642.0,436.0,438.0,345.0,333.0,351.0,281.0,247.0,250.0,321.0,293.0,161.0,217.0,184.0,114.0,95.0,42.0,36.0
0.0,0.0,0.0,12.0,2.0,106.0,113.0,275.0,459.0,730.0,1031.0,1298.0,1092.0,1327.0,747.0,534.0,508.0,368.0,432.0,365.0,391.0,330.0,348.0,359.0,354.0,367.0,351.0,295.0,365.0,342.0,339.0,404.0,375.0,404.0,350.0,457.0,353.0,403.0,377.0,378.0,414.0,462.0,349.0,464.0,457.0,532.0,436.0,535.0,587.0,707.0,771.0,916.0,987.0,965.0,796.0,668.0,659.0,515.0,486.0,408.0,360.0,340.0,289.0,304.0,370.0,230.0,309.0,251.0,231.0,168.0,162.0,70.0,67.0,15.0,0.0,0.0,0.0,12.0,2.0,106.0,113.0,275.0,459.0,730.0,1031.0,1298.0,1092.0,1327.0,747.0,534.0,508.0,368.0,432.0,365.0,391.0,330.0,348.0,359.0,354.0,367.0,351.0,295.0,365.0,342.0,339.0,404.0,375.0,404.0,350.0,457.0,353.0,403.0,377.0,378.0,414.0,462.0,349.0,464.0,457.0,532.0,436.0,535.0,587.0,707.0,771.0,916.0,987.0,965.0,796.0,668.0,659.0,515.0,486.0,408.0,360.0,340.0,289.0,304.0,370.0,230.0,309.0,251.0,231.0,168.0,162.0,70.0,67.0,15.0,0.0,0.0,0.0,12.0,2.0,106.0,113.0,275.0,459.0,730.0,1031.0,1298.0,1092.0,1327.0,747.0,534.0,508.0,368.0,432.0,365.0,391.0,330.0,348.0,359.0,354.0,367.0,351.0,295.0,365.0,342.0,339.0,404.0,375.0,404.0,350.0,457.0,353.0,403.0,377.0,378.0,414.0,462.0,349.0,464.0,457.0,532.0,436.0,535.0,587.0,707.0,771.0,916.0,987.0,965.0,796.0,668.0,659.0,515.0,486.0,408.0,360.0,340.0,289.0,304.0,370.0,230.0,309.0,251.0,231.0,168.0,162.0,70.0,67.0,15.0
